policy_step,act_chunk_number,act_chunk_index,act_chunk_refresh,act_action_14d,left_arm_joints,left_gripper,right_arm_joints,right_gripper,left_end_effector_pose,right_end_effector_pose,coin_position,coin_orientation_wxyz,coin_z_delta,reward,score,success,episode_ended,max_internal_tracking_error
66,1,15,False,"[-0.012115523219108582,-0.09707903861999512,0.005198061466217041,0.054899662733078,-0.028412342071533203,-0.027243584394454956,1.050801157951355,0.2629232406616211,1.6293373107910156,1.2551709413528442,-0.9164571762084961,-0.006493240594863892,-0.9696545600891113,0.5037704706192017]","[-0.011749598197638988,-0.09855644404888153,0.005448870360851288,0.05495979264378548,-0.028499562293291092,-0.02682458609342575]",0.04399717599153519,"[0.26477089524269104,1.6273101568222046,1.254595160484314,-0.9189549088478088,-0.0034932801499962807,-0.969258189201355]",0.019803637638688087,"[-0.2992871403694153,-0.35938966274261475,0.9359613656997681,0.6995142698287964,0.04563336446881294,-0.06678230315446854,0.7100262641906738]","[0.21914060413837433,-0.1506015956401825,0.9990608096122742,0.2058395892381668,-0.6479630470275879,0.02831544540822506,0.7327837944030762]","[-0.04849079251289368,-0.09682101756334305,0.7814736366271973]","[0.10407551378011703,0.13759884238243103,0.6830496788024902,0.7097027897834778]",0.0,0.0,0.0,False,False,0.005314826965332031
67,1,16,False,"[-0.007436387240886688,-0.101767897605896,-0.0009697675704956055,0.0542534738779068,-0.04313454031944275,-0.020676344633102417,1.0421918630599976,0.24180404841899872,1.5897403955459595,1.2106823921203613,-0.8566052317619324,-0.033081382513046265,-0.9549077749252319,0.48513585329055786]","[-0.007916459813714027,-0.10138057172298431,-0.00022388769139070064,0.05432770773768425,-0.041292447596788406,-0.021461626514792442]",0.04399153217673302,"[0.24431568384170532,1.5939630270004272,1.2161999940872192,-0.8645977973937988,-0.0292814988642931,-0.9567351937294006]",0.01833987608551979,"[-0.30000200867652893,-0.3590402901172638,0.9342072606086731,0.693535566329956,0.046118251979351044,-0.0639309287071228,0.7160965800285339]","[0.22563260793685913,-0.15349994599819183,0.9995948076248169,0.2272963523864746,-0.6285631656646729,0.025607360526919365,0.7433632016181946]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407574474811554,0.13759860396385193,0.6830496788024902,0.7097027897834778]",0.0,0.0,0.0,False,False,0.012425124645233154
68,1,17,False,"[-0.009859077632427216,-0.09444338083267212,0.003088057041168213,0.057775095105171204,-0.055960118770599365,-0.020058661699295044,1.0344691276550293,0.22604048252105713,1.599531650543213,1.173762559890747,-0.7957180142402649,-0.08710801601409912,-0.9453573226928711,0.40313541889190674]","[-0.009600055404007435,-0.09529383480548859,0.002772025763988495,0.057359497994184494,-0.05410340055823326,-0.020238053053617477]",0.04399977996945381,"[0.22816568613052368,1.5993396043777466,1.1787805557250977,-0.8044958114624023,-0.07973295450210571,-0.9468054175376892]",0.01564483717083931,"[-0.3002186119556427,-0.3589637279510498,0.9350616335868835,0.6895063519477844,0.04615366831421852,-0.06389675289392471,0.7199777960777283]","[0.22876036167144775,-0.15159213542938232,0.9895949959754944,0.23117898404598236,-0.607875645160675,0.03281400725245476,0.7589246034622192]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407519340515137,0.13759922981262207,0.6830495595932007,0.7097028493881226]",0.0,0.0,0.0,False,False,0.013667047023773193
69,1,18,False,"[-0.008436702191829681,-0.09682798385620117,0.0018440485000610352,0.05774110555648804,-0.05840039253234863,-0.01701974868774414,1.0234699249267578,0.20940321683883667,1.57877516746521,1.1510975360870361,-0.7521462440490723,-0.11307834088802338,-0.9345344305038452,0.36093801259994507]","[-0.008565465919673443,-0.09663843363523483,0.0019359419820830226,0.05768674239516258,-0.057860199362039566,-0.017430374398827553]",0.04399999976158142,"[0.21149061620235443,1.580889105796814,1.1548008918762207,-0.7587713003158569,-0.10881509631872177,-0.9360964894294739]",0.013185094110667706,"[-0.30042150616645813,-0.3589882254600525,0.934908390045166,0.6876919865608215,0.04734443500638008,-0.06327659636735916,0.7216883897781372]","[0.23325186967849731,-0.15213525295257568,0.9897892475128174,0.24618417024612427,-0.5890473127365112,0.03027295134961605,0.7690904140472412]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.104075588285923,0.13759875297546387,0.6830495595932007,0.7097028493881226]",0.0,0.0,0.0,False,False,0.010419130325317383
70,1,19,False,"[-0.009697295725345612,-0.09771585464477539,0.006594836711883545,0.058197081089019775,-0.06746673583984375,-0.022054612636566162,1.0257515907287598,0.2166660577058792,1.5659325122833252,1.1492977142333984,-0.7492563128471375,-0.10855750739574432,-0.9335030317306519,0.3656608462333679]","[-0.009543993510305882,-0.09761375933885574,0.006111122667789459,0.058161936700344086,-0.06625162065029144,-0.02146545797586441]",0.04399999976158142,"[0.2161623239517212,1.5676933526992798,1.1499382257461548,-0.7504972219467163,-0.10861031711101532,-0.9338352680206299]",0.011760729365050793,"[-0.3005795478820801,-0.3594759702682495,0.9364128112792969,0.684968888759613,0.047626182436943054,-0.06706316769123077,0.7239142060279846]","[0.2322089523077011,-0.1540050059556961,0.992470383644104,0.24981194734573364,-0.5855244994163513,0.023946572095155716,0.7708316445350647]","[-0.048490796238183975,-0.09682101011276245,0.7814736366271973]","[0.10407567024230957,0.13759872317314148,0.6830497980117798,0.7097026705741882]",0.0,0.0,0.0,False,False,0.0032330751419067383
71,1,20,False,"[-0.007820256054401398,-0.09259021282196045,-0.004218101501464844,0.050402089953422546,-0.07526078820228577,-0.02153778076171875,1.018065333366394,0.20413880050182343,1.5534390211105347,1.0890932083129883,-0.6694552302360535,-0.15204192698001862,-0.89574134349823,0.3355613350868225]","[-0.008005739189684391,-0.09309683740139008,-0.0032319757156074047,0.05129615217447281,-0.0741257593035698,-0.021529290825128555]",0.043999917805194855,"[0.2054857462644577,1.5554524660110474,1.0962915420532227,-0.6798781752586365,-0.1464928537607193,-0.9006010890007019]",0.010253380052745342,"[-0.30093637108802795,-0.3582017123699188,0.9323130249977112,0.6820113658905029,0.04044605419039726,-0.05970215052366257,0.7277775406837463]","[0.23490458726882935,-0.1563776731491089,0.9835413694381714,0.26309576630592346,-0.5630636215209961,0.032366793602705,0.7827465534210205]","[-0.04849079251289368,-0.09682101756334305,0.7814736366271973]","[0.10407551378011703,0.13759878277778625,0.683049738407135,0.7097026705741882]",0.0,0.0,0.0,False,False,0.01609623432159424
72,1,21,False,"[-0.009804338216781616,-0.08393549919128418,-0.0013044476509094238,0.05366690456867218,-0.07454752922058105,-0.015684068202972412,1.0129547119140625,0.19309818744659424,1.5643589496612549,1.1238739490509033,-0.7034915685653687,-0.1450614035129547,-0.9304850101470947,0.2885660231113434]","[-0.009591687470674515,-0.08506061881780624,-0.001421628287062049,0.05339288339018822,-0.07449041306972504,-0.016429180279374123]",0.04399845376610756,"[0.19443871080875397,1.5630252361297607,1.1208370923995972,-0.7003570795059204,-0.14522477984428406,-0.9266667366027832]",0.008428136818110943,"[-0.30079805850982666,-0.3578549027442932,0.9325416088104248,0.682437002658844,0.04073607921600342,-0.05637412145733833,0.7276277542114258]","[0.23767510056495667,-0.15306983888149261,0.9875757694244385,0.2593749761581421,-0.5674313902854919,0.02646348625421524,0.7810542583465576]","[-0.04849079251289368,-0.09682101011276245,0.7814736366271973]","[0.10407564043998718,0.1375986933708191,0.6830498576164246,0.7097025513648987]",0.0,0.0,0.0,False,False,0.006998181343078613
73,1,22,False,"[-0.00898914784193039,-0.0774042010307312,-0.0053902268409729,0.03947484493255615,-0.07911455631256104,-0.01562938094139099,0.9961292743682861,0.17679952085018158,1.5729835033416748,1.1128640174865723,-0.6638427972793579,-0.17429792881011963,-0.9356386661529541,0.24520665407180786]","[-0.009051390923559666,-0.07824910432100296,-0.005083070602267981,0.041184209287166595,-0.07853082567453384,-0.015731075778603554]",0.04391193762421608,"[0.17877981066703796,1.5720878839492798,1.1138209104537964,-0.6684501767158508,-0.17056715488433838,-0.9344921112060547]",0.006298280321061611,"[-0.3009566068649292,-0.3569495677947998,0.9296466708183289,0.681178092956543,0.03324904665350914,-0.047872912138700485,0.7297937870025635]","[0.24111656844615936,-0.14948222041130066,0.9843934774398804,0.26196905970573425,-0.5569126009941101,0.023685218766331673,0.7878193855285645]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407542437314987,0.13759897649288177,0.6830496191978455,0.7097027897834778]",0.0,0.0,0.0,False,False,0.007277488708496094
74,1,23,False,"[-0.00751243531703949,-0.0816413164138794,-0.00039702653884887695,0.040995389223098755,-0.08064362406730652,-0.012313783168792725,1.000536561012268,0.18002429604530334,1.5407013893127441,1.0943737030029297,-0.6319665908813477,-0.18411333858966827,-0.912533164024353,0.24168431758880615]","[-0.0076890927739441395,-0.08129443973302841,-0.0007976936176419258,0.04107411578297615,-0.08037987351417542,-0.012749812565743923]",0.04394872859120369,"[0.17996490001678467,1.5441471338272095,1.0969399213790894,-0.6366183757781982,-0.18241016566753387,-0.9153369069099426]",0.004970520734786987,"[-0.3011409044265747,-0.3575199246406555,0.9312968254089355,0.6798253655433655,0.036696672439575195,-0.04945829510688782,0.7307835817337036]","[0.2409815490245819,-0.15264824032783508,0.9889145493507385,0.2755545675754547,-0.5418364405632019,0.015963666141033173,0.7938690185546875]","[-0.04849079251289368,-0.09682101756334305,0.7814736366271973]","[0.10407551378011703,0.13759881258010864,0.6830497980117798,0.7097026705741882]",0.0,0.0,0.0,False,False,0.0077130794525146484
75,1,24,False,"[-0.009217493236064911,-0.08404219150543213,-0.0047490596771240234,0.03850525617599487,-0.08944767713546753,-0.01936209201812744,1.0000742673873901,0.17599034309387207,1.531602144241333,1.052230715751648,-0.5373231172561646,-0.23103663325309753,-0.8710058927536011,0.2216654121875763]","[-0.009018546901643276,-0.08368192613124847,-0.004378953017294407,0.03879820182919502,-0.0882996991276741,-0.018519340083003044]",0.04397115856409073,"[0.1765063852071762,1.533465027809143,1.0575894117355347,-0.549994707107544,-0.22484445571899414,-0.8766618967056274]",0.003735520876944065,"[-0.3012450337409973,-0.3573537766933441,0.9300471544265747,0.6775735020637512,0.03338583931326866,-0.05049422010779381,0.7329595685005188]","[0.24078869819641113,-0.15244874358177185,0.9847838282585144,0.29167047142982483,-0.5106385946273804,0.013251353986561298,0.8087032437324524]","[-0.04849079251289368,-0.09682101011276245,0.7814736366271973]","[0.10407546907663345,0.13759884238243103,0.6830498576164246,0.7097025513648987]",0.0,0.0,0.0,False,False,0.019797444343566895
76,1,25,False,"[-0.007981501519680023,-0.08413457870483398,-0.006572067737579346,0.03823871910572052,-0.0867917537689209,-0.009437620639801025,1.000271201133728,0.17877492308616638,1.530245304107666,1.0658555030822754,-0.5603289008140564,-0.23081834614276886,-0.8784575462341309,0.20139434933662415]","[-0.00810752809047699,-0.08408141136169434,-0.006312443874776363,0.038305241614580154,-0.08698388934135437,-0.010595805011689663]",0.04398632422089577,"[0.17854662239551544,1.5304909944534302,1.0649491548538208,-0.5589810609817505,-0.23007330298423767,-0.8782265782356262]",0.0025865237694233656,"[-0.3012903332710266,-0.35720503330230713,0.9293800592422485,0.6776211857795715,0.035436760634183884,-0.04679680988192558,0.7330647110939026]","[0.24004720151424408,-0.1526547372341156,0.987368643283844,0.28945469856262207,-0.5089405179023743,0.01186317391693592,0.8105891942977905]","[-0.04849079251289368,-0.09682101011276245,0.7814736366271973]","[0.1040753498673439,0.13759896159172058,0.6830498576164246,0.7097025513648987]",0.0,0.0,0.0,False,False,0.0023407936096191406
77,1,26,False,"[-0.00914601981639862,-0.08097904920578003,-0.0055460333824157715,0.04456976056098938,-0.08807823061943054,-0.010544896125793457,0.9992972612380981,0.16342242062091827,1.5432381629943848,1.0795209407806396,-0.5843328237533569,-0.21982306241989136,-0.9001246690750122,0.2058112919330597]","[-0.009021516889333725,-0.0813656747341156,-0.005584686528891325,0.04378707334399223,-0.0879376009106636,-0.010550995357334614]",0.043977148830890656,"[0.16500426828861237,1.5418657064437866,1.077648401260376,-0.5810968279838562,-0.221084862947464,-0.8973270654678345]",0.001995924860239029,"[-0.30123254656791687,-0.3571566641330719,0.9299523234367371,0.6775420904159546,0.03658431023359299,-0.04810785502195358,0.7329964637756348]","[0.24410000443458557,-0.15045292675495148,0.9867271780967712,0.2870219945907593,-0.5188471078872681,0.014935636892914772,0.8051043152809143]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407544672489166,0.13759884238243103,0.6830496191978455,0.7097028493881226]",0.0,0.0,0.0,False,False,0.005059242248535156
78,1,27,False,"[-0.00952991098165512,-0.07166725397109985,-0.00736314058303833,0.034289583563804626,-0.08760133385658264,-0.011037170886993408,0.9989849328994751,0.17050103843212128,1.538536787033081,1.042112112045288,-0.488008975982666,-0.26570194959640503,-0.8316793441772461,0.2048722803592682]","[-0.009471135213971138,-0.07276672124862671,-0.0072852205485105515,0.03544895350933075,-0.08764246106147766,-0.010974764823913574]",0.04396400228142738,"[0.17004723846912384,1.5390503406524658,1.0466283559799194,-0.4998156428337097,-0.26004618406295776,-0.8400586843490601]",0.0015875243116170168,"[-0.3011752665042877,-0.35637879371643066,0.9279502630233765,0.6781368255615234,0.0301809199154377,-0.041377097368240356,0.7331488728523254]","[0.24122752249240875,-0.14927901327610016,0.9827396869659424,0.3024906516075134,-0.48683416843414307,0.018918843939900398,0.8192275762557983]","[-0.04849079251289368,-0.09682101756334305,0.7814736366271973]","[0.10407526791095734,0.13759906589984894,0.683049738407135,0.709702730178833]",0.0,0.0,0.0,False,False,0.01854085922241211
79,1,28,False,"[-0.011204160749912262,-0.07882297039031982,-0.008440673351287842,0.035652995109558105,-0.08713129162788391,-0.010132014751434326,0.9938429594039917,0.17023037374019623,1.5330642461776733,1.0538996458053589,-0.5019950270652771,-0.25726062059402466,-0.871954083442688,0.18126359581947327]","[-0.011001309379935265,-0.07813014835119247,-0.008230903185904026,0.03564903885126114,-0.08719266951084137,-0.010239461436867714]",0.04384489357471466,"[0.1701860874891281,1.5336353778839111,1.0531474351882935,-0.5016729235649109,-0.25761905312538147,-0.8678810596466064]",0.0008889214368537068,"[-0.3010217249393463,-0.3566352427005768,0.9280452728271484,0.6787784099578857,0.03195539861917496,-0.042830321937799454,0.7323962450027466]","[0.24122527241706848,-0.14911556243896484,0.9861040115356445,0.29869985580444336,-0.48958247900009155,0.003563531208783388,0.8191915154457092]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407543927431107,0.13759896159172058,0.6830495595932007,0.7097027897834778]",0.0,0.0,0.0,False,False,0.006371915340423584
80,1,29,False,"[-0.008349023759365082,-0.06637650728225708,-0.00841742753982544,0.025414809584617615,-0.08993098139762878,-0.009486526250839233,0.9926198720932007,0.16313536465168,1.5205104351043701,1.0492329597473145,-0.5252432227134705,-0.2603892982006073,-0.8642112016677856,0.20307597517967224]","[-0.008656183257699013,-0.06772632151842117,-0.008515854366123676,0.026672763749957085,-0.08958934247493744,-0.009582465514540672]",0.04374229907989502,"[0.16388995945453644,1.5220714807510376,1.0494855642318726,-0.5223416090011597,-0.2600272297859192,-0.86468106508255]",0.0008970886701717973,"[-0.3013036251068115,-0.35589584708213806,0.9263185858726501,0.6773160696029663,0.02558797597885132,-0.03532368317246437,0.7343979477882385]","[0.24364034831523895,-0.1523001790046692,0.9872393608093262,0.29835206270217896,-0.49107369780540466,0.011361287906765938,0.8183541297912598]","[-0.04849079251289368,-0.09682101011276245,0.7814736366271973]","[0.10407519340515137,0.13759909570217133,0.6830496191978455,0.7097027897834778]",0.0,0.0,0.0,False,False,0.00468754768371582
81,1,30,False,"[-0.010518930852413177,-0.07600080966949463,-0.009450793266296387,0.03484392166137695,-0.08291739225387573,-0.007067948579788208,0.9972140789031982,0.15943533182144165,1.5107126235961914,1.0322712659835815,-0.4629093408584595,-0.28613436222076416,-0.8518298864364624,0.189496248960495]","[-0.010312975384294987,-0.07506397366523743,-0.009211638011038303,0.03384474664926529,-0.0837571918964386,-0.0073882536962628365]",0.043790705502033234,"[0.1599794328212738,1.5121042728424072,1.034492015838623,-0.47044703364372253,-0.28280961513519287,-0.8534699082374573]",0.0006556380540132523,"[-0.3009839355945587,-0.35633933544158936,0.9273171424865723,0.6798328161239624,0.031032709404826164,-0.039549410343170166,0.7316420078277588]","[0.24407227337360382,-0.15153126418590546,0.9885482788085938,0.30770716071128845,-0.47210693359375,1.1832131349365227e-05,0.8260939717292786]","[-0.048490796238183975,-0.09682101011276245,0.7814736366271973]","[0.10407592356204987,0.1375984251499176,0.6830499172210693,0.7097025513648987]",0.0,0.0,0.0,False,False,0.01188775897026062
82,1,31,False,"[-0.012637212872505188,-0.06836986541748047,-0.010755538940429688,0.04112556576728821,-0.08893400430679321,-0.003841012716293335,1.0004791021347046,0.17411014437675476,1.5112576484680176,1.0094845294952393,-0.4126068949699402,-0.3033996820449829,-0.8063157796859741,0.20044752955436707]","[-0.012354440055787563,-0.06915168464183807,-0.010607974603772163,0.04018199071288109,-0.08827375620603561,-0.004293251782655716]",0.04387056455016136,"[0.1726474165916443,1.5115506649017334,1.0125048160552979,-0.4199836254119873,-0.3008113503456116,-0.8123353719711304]",0.0006714765331707895,"[-0.3009181022644043,-0.35593050718307495,0.9270176887512207,0.6788933277130127,0.031640201807022095,-0.038168974220752716,0.7325610518455505]","[0.23970289528369904,-0.15176959335803986,0.9851086139678955,0.3135785162448883,-0.45374301075935364,0.0037524565123021603,0.8341293334960938]","[-0.04849079251289368,-0.09682101756334305,0.7814736366271973]","[0.10407537966966629,0.1375989466905594,0.6830495595932007,0.7097028493881226]",0.0,0.0,0.0,False,False,0.011508524417877197
83,1,32,False,"[-0.012676455080509186,-0.06405335664749146,-0.0026084184646606445,0.02833251655101776,-0.08653301000595093,0.009289473295211792,0.993593692779541,0.16200801730155945,1.5009773969650269,1.0171382427215576,-0.4429589509963989,-0.2896420955657959,-0.8197307586669922,0.18764203786849976]","[-0.012643730267882347,-0.06466291844844818,-0.00353755010291934,0.029857227578759193,-0.08675103634595871,0.007558292243629694]",0.04378565028309822,"[0.16307450830936432,1.5020393133163452,1.0166176557540894,-0.440035343170166,-0.29103806614875793,-0.8187825679779053]",0.0005044842837378383,"[-0.3008493185043335,-0.3561175465583801,0.9280787706375122,0.6794919371604919,0.03309236466884613,-0.030942369252443314,0.732282817363739]","[0.24315938353538513,-0.15317459404468536,0.9878138899803162,0.31741562485694885,-0.45916059613227844,0.005315600894391537,0.8296930193901062]","[-0.04849079251289368,-0.09682101011276245,0.7814736366271973]","[0.10407523810863495,0.13759900629520416,0.6830496191978455,0.7097028493881226]",0.0,0.0,0.0,False,False,0.004574000835418701
84,1,33,False,"[-0.011646784842014313,-0.07812690734863281,-0.01920074224472046,0.03981278836727142,-0.09842619299888611,-0.010670661926269531,0.9959743022918701,0.17564919590950012,1.4926564693450928,0.9750266075134277,-0.381849080324173,-0.31992602348327637,-0.7841408252716064,0.19650328159332275]","[-0.011738603003323078,-0.07649532705545425,-0.01744339056313038,0.03849639743566513,-0.09695497900247574,-0.008347035385668278]",0.04378135874867439,"[0.1744033247232437,1.4939371347427368,0.9799189567565918,-0.3893565237522125,-0.3162887990474701,-0.7885667681694031]",0.0004773699620272964,"[-0.3012251853942871,-0.3558349311351776,0.9250913858413696,0.6755603551864624,0.029737791046500206,-0.039362676441669464,0.7356523275375366]","[0.23955665528774261,-0.15646973252296448,0.9822002053260803,0.31713297963142395,-0.44175785779953003,0.00794067420065403,0.8391743302345276]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407558083534241,0.13759884238243103,0.6830495595932007,0.7097027897834778]",0.0,0.0,0.0,False,False,0.011559665203094482
85,1,34,False,"[-0.0139879509806633,-0.07722353935241699,-0.008429408073425293,0.03552785515785217,-0.09230315685272217,-0.0027151405811309814,1.0000097751617432,0.17062756419181824,1.5050092935562134,1.0070821046829224,-0.41460829973220825,-0.3101533055305481,-0.7968374490737915,0.18128392100334167]","[-0.013732627965509892,-0.07719725370407104,-0.009338470175862312,0.03597020357847214,-0.09288708865642548,-0.003433709731325507]",0.043878376483917236,"[0.1709788292646408,1.5035537481307983,1.0040252208709717,-0.4112773835659027,-0.310920774936676,-0.7957772016525269]",0.00027776253409683704,"[-0.30092915892601013,-0.3564987778663635,0.9276331067085266,0.6776087284088135,0.033527880907058716,-0.0398499071598053,0.7335762977600098]","[0.24019356071949005,-0.15326592326164246,0.9854065775871277,0.3169114291667938,-0.4461996555328369,0.008312936872243881,0.8369012475013733]","[-0.04849079251289368,-0.09682101011276245,0.7814736366271973]","[0.10407555848360062,0.13759872317314148,0.6830496191978455,0.7097027897834778]",0.0,0.0,0.0,False,False,0.006371557712554932
86,1,35,False,"[-0.011579319834709167,-0.07656610012054443,-0.01225811243057251,0.04105056822299957,-0.08952242136001587,0.002748817205429077,0.9941114783287048,0.16972818970680237,1.459757924079895,0.9797666668891907,-0.3624371290206909,-0.3233579397201538,-0.7722535133361816,0.1916438341140747]","[-0.01184085477143526,-0.0766141340136528,-0.011983894743025303,0.04037756845355034,-0.08995051681995392,0.0019609201699495316]",0.043795932084321976,"[0.16990287601947784,1.4647608995437622,0.9827960133552551,-0.36869388818740845,-0.32178983092308044,-0.7752581238746643]",0.0003024201141670346,"[-0.30101892352104187,-0.3562849760055542,0.927123486995697,0.6778777241706848,0.035843539983034134,-0.03822443634271622,0.7333047389984131]","[0.24101191759109497,-0.1578706055879593,0.9925017356872559,0.3315313160419464,-0.4257403016090393,-0.005632378160953522,0.8419029116630554]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407522320747375,0.13759909570217133,0.6830495595932007,0.7097028493881226]",0.0,0.0,0.0,False,False,0.00982964038848877
87,1,36,False,"[-0.012642398476600647,-0.06511914730072021,-0.016488969326019287,0.03964456915855408,-0.08868709206581116,0.006436347961425781,0.9932339191436768,0.17163410782814026,1.478218674659729,0.9837564826011658,-0.36926209926605225,-0.3237121105194092,-0.7856278419494629,0.1911604404449463]","[-0.012551162391901016,-0.06644587218761444,-0.016051091253757477,0.039692625403404236,-0.08884379267692566,0.005866479128599167]",0.043731365352869034,"[0.17144885659217834,1.4770352840423584,0.9833368062973022,-0.36924439668655396,-0.3234599828720093,-0.7843037843704224]",0.00027336456696502864,"[-0.3009088933467865,-0.3553370535373688,0.9249310493469238,0.6787338852882385,0.03218173608183861,-0.031258221715688705,0.7330125570297241]","[0.24024799466133118,-0.15642951428890228,0.989223062992096,0.32584890723228455,-0.42960092425346375,-0.004957264289259911,0.8421643972396851]","[-0.04849079251289368,-0.09682101011276245,0.7814736366271973]","[0.10407545417547226,0.13759887218475342,0.6830498576164246,0.7097025513648987]",0.0,0.0,0.0,False,False,0.005508780479431152
88,1,37,False,"[-0.013276003301143646,-0.08071041107177734,-0.011034846305847168,0.04492500424385071,-0.09459877014160156,0.00800064206123352,1.001763105392456,0.18377715349197388,1.5015655755996704,0.9875544905662537,-0.3764561414718628,-0.3086845874786377,-0.7585623264312744,0.1973150074481964]","[-0.013179101049900055,-0.07909691333770752,-0.01140802726149559,0.04434303194284439,-0.09387043118476868,0.007727988064289093]",0.04383540153503418,"[0.1824055016040802,1.4987038373947144,0.9871315956115723,-0.3754892349243164,-0.3105761706829071,-0.7618474364280701]",0.0004063766682520509,"[-0.30100974440574646,-0.3565354347229004,0.9278796315193176,0.6766867637634277,0.04003528878092766,-0.03880765661597252,0.7341567277908325]","[0.2368786782026291,-0.15430426597595215,0.9838156700134277,0.324834942817688,-0.4354105293750763,0.010874015279114246,0.8395127058029175]","[-0.04849079251289368,-0.09682101011276245,0.7814736366271973]","[0.10407563298940659,0.1375986635684967,0.6830499172210693,0.7097024917602539]",0.0,0.0,0.0,False,False,0.005354762077331543
89,1,38,False,"[-0.012416325509548187,-0.07112669944763184,-0.005932152271270752,0.040184929966926575,-0.08490201830863953,0.016811519861221313,1.0034970045089722,0.1754484325647354,1.466050148010254,0.9623711705207825,-0.31927821040153503,-0.34387022256851196,-0.7419083118438721,0.19790074229240417]","[-0.012525348924100399,-0.07204455137252808,-0.006658025085926056,0.040697693824768066,-0.08603578805923462,0.0156543031334877]",0.04390750080347061,"[0.17624154686927795,1.4695321321487427,0.9657195210456848,-0.32639411091804504,-0.3396398723125458,-0.7444526553153992]",0.0005698978202417493,"[-0.30084359645843506,-0.35643061995506287,0.928613007068634,0.6792780160903931,0.04092056676745415,-0.03355665132403374,0.7319703698158264]","[0.238480806350708,-0.15721853077411652,0.9887604117393494,0.3340218663215637,-0.41058626770973206,-0.0012064328184351325,0.8484378457069397]","[-0.04849079251289368,-0.09682101011276245,0.7814736366271973]","[0.10407562553882599,0.1375986784696579,0.6830496788024902,0.709702730178833]",0.0,0.0,0.0,False,False,0.011250346899032593
90,1,39,False,"[-0.01586771011352539,-0.0629083514213562,-0.0029138922691345215,0.029847726225852966,-0.08750510215759277,0.018911093473434448,0.9930038452148438,0.17639166116714478,1.4679615497589111,0.9533296823501587,-0.3226741552352905,-0.32746365666389465,-0.7432646155357361,0.16959473490715027]","[-0.015472067520022392,-0.06396401673555374,-0.0034257934894412756,0.031208395957946777,-0.08731145411729813,0.01849685236811638]",0.043791018426418304,"[0.17634816467761993,1.4684169292449951,0.954518735408783,-0.3232412338256836,-0.32900235056877136,-0.7434163093566895]",0.0,"[-0.3005995750427246,-0.3560936748981476,0.928194522857666,0.6801167726516724,0.037014108151197433,-0.02727898769080639,0.7316603064537048]","[0.23898617923259735,-0.15857556462287903,0.9857795238494873,0.3360961675643921,-0.41512277722358704,0.001487657311372459,0.8454053401947021]","[-0.04849079251289368,-0.09682101011276245,0.7814736366271973]","[0.104075588285923,0.13759884238243103,0.6830498576164246,0.7097026109695435]",0.0,0.0,0.0,False,False,0.003990590572357178
91,1,40,False,"[-0.01540076732635498,-0.06439697742462158,-0.0023528337478637695,0.040211498737335205,-0.08380305767059326,0.023088425397872925,1.0003045797348022,0.1814935952425003,1.4515037536621094,0.9346204400062561,-0.27403876185417175,-0.34306058287620544,-0.699406623840332,0.19875702261924744]","[-0.015417279675602913,-0.06437639147043228,-0.002388992812484503,0.03909405693411827,-0.08424609154462814,0.022503197193145752]",0.04387218877673149,"[0.18097084760665894,1.453328013420105,0.9372360110282898,-0.2802788019180298,-0.3412916362285614,-0.7050245404243469]",0.00031125059467740357,"[-0.3005189597606659,-0.356269896030426,0.9293335676193237,0.6809521913528442,0.041568804532289505,-0.029234575107693672,0.7305623292922974]","[0.23755645751953125,-0.16027040779590607,0.9875531792640686,0.3461385667324066,-0.39519551396369934,0.001532814116217196,0.8508855104446411]","[-0.048490796238183975,-0.09682101756334305,0.7814736366271973]","[0.10407549887895584,0.13759887218475342,0.6830494999885559,0.7097029089927673]",0.0,0.0,0.0,False,False,0.009830087423324585
92,1,41,False,"[-0.0185154527425766,-0.05192983150482178,-0.0013666749000549316,0.03797106444835663,-0.07930690050125122,0.02004668116569519,0.9972841739654541,0.18011705577373505,1.4506206512451172,0.9371960163116455,-0.2817257344722748,-0.3491145968437195,-0.696568489074707,0.18659359216690063]","[-0.018161064013838768,-0.05337591841816902,-0.0015630575362592936,0.0380859412252903,-0.07992443442344666,0.02036093920469284]",0.04386739805340767,"[0.1802133470773697,1.4510201215744019,0.9371030926704407,-0.2815660834312439,-0.34811916947364807,-0.6976454257965088]",0.00022054370492696762,"[-0.3001254200935364,-0.35561832785606384,0.9287020564079285,0.6837921738624573,0.03714587166905403,-0.025875721126794815,0.7282711267471313]","[0.23767106235027313,-0.1606844663619995,0.9881114959716797,0.3458702266216278,-0.3918145000934601,0.004744591657072306,0.8525448441505432]","[-0.04849079251289368,-0.09682101011276245,0.7814736366271973]","[0.10407541692256927,0.1375989466905594,0.6830497980117798,0.7097026109695435]",0.0,0.0,0.0,False,False,0.0024896450340747833
