policy_step,act_chunk_number,act_chunk_index,act_chunk_refresh,act_action_14d,left_arm_joints,left_gripper,right_arm_joints,right_gripper,left_end_effector_pose,right_end_effector_pose,coin_position,coin_orientation_wxyz,coin_z_delta,reward,score,success,episode_ended,max_internal_tracking_error
11,0,10,False,"[-0.05832013628640195,1.0222328946170918,0.7213834609822285,-0.6635420281199934,-0.06295983572452807,0.9881996451735741,1.0975123595128315,-0.009863102517196687,-0.014105736859193918,-0.013439998302832157,-0.0392074662749453,0.006263461202501874,-0.013466492696078858,1.0431458509867473]","[-0.057134632021188736,0.9998859763145447,0.7059484124183655,-0.6490361094474792,-0.06330614537000656,0.968683123588562]",0.04399999976158142,"[-0.009900378994643688,-0.01520736888051033,-0.013382967561483383,-0.039759885519742966,0.006065886002033949,-0.013339050114154816]",0.043996404856443405,"[-0.29082971811294556,-0.2654053866863251,0.9920349717140198,0.6959935426712036,0.02571476250886917,0.5950575470924377,0.4010463356971741]","[0.30161231756210327,-0.35245323181152344,0.9142649173736572,0.7123895883560181,-0.01813911832869053,0.008756443858146667,0.7014949917793274]","[-0.3005593419075012,-0.13075098395347595,0.7805474996566772]","[0.03478807583451271,0.14891846477985382,0.6945821046829224,0.702971339225769]",1.1920928955078125e-07,0.0,0.0,False,False,0.03819715976715088
12,0,11,False,"[-0.06502184970851847,1.181702189067722,0.8375800721928917,-0.7550436490325549,-0.059022822936726727,1.1165695115269483,1.1062200749633764,-0.008559587634907606,-0.0037751387245857915,-0.009117332014295654,-0.03556912654308764,0.0061241006482479765,-0.01599712947671872,1.0467157106179052]","[-0.064167819917202,1.1597142219543457,0.8224578499794006,-0.7410001158714294,-0.059549372643232346,1.0977176427841187]",0.04399999976158142,"[-0.00871648546308279,-0.005147335585206747,-0.009572924114763737,-0.036086972802877426,0.006113800685852766,-0.015658432617783546]",0.043996840715408325,"[-0.28782010078430176,-0.2404145449399948,0.9941203594207764,0.6961495280265808,0.027251485735177994,0.6441052556037903,0.3158503472805023]","[0.3015007972717285,-0.3521401882171631,0.91513991355896,0.7119444012641907,-0.01988024078309536,0.008843752555549145,0.7018985748291016]","[-0.30055946111679077,-0.13075116276741028,0.7805474996566772]","[0.034789711236953735,0.14891529083251953,0.6945760250091553,0.7029779553413391]",1.1920928955078125e-07,0.0,0.0,False,False,0.03789043426513672
13,0,12,False,"[-0.06525569836922346,1.3343825136878018,0.9500445308178626,-0.8432522434297642,-0.052516336382411044,1.2411297754892412,1.1125949515270899,-0.007113408381017289,0.005607087208203909,-0.007177974171015289,-0.03229309639276644,0.005703911818652652,-0.017272442510512465,1.0488163163955424]","[-0.0651874914765358,1.3139797449111938,0.9354434013366699,-0.8296231031417847,-0.053408071398735046,1.2228437662124634]",0.04399999976158142,"[-0.007299994584172964,0.004335426725447178,-0.007465220056474209,-0.032778963446617126,0.005752208177000284,-0.017067011445760727]",0.04399827495217323,"[-0.28576621413230896,-0.21484500169754028,0.9919623732566833,0.6957831978797913,0.027119077742099762,0.6798861026763916,0.23001109063625336]","[0.30135446786880493,-0.3517574369907379,0.9154402017593384,0.7112631797790527,-0.021820232272148132,0.009775158949196339,0.7025189995765686]","[-0.3005594313144684,-0.13075131177902222,0.7805474400520325]","[0.034788042306900024,0.1489168107509613,0.6945725679397583,0.7029811143875122]",5.960464477539063e-08,0.0,0.0,False,False,0.03584599494934082
14,0,13,False,"[-0.06867286568430415,1.467154067199568,1.0489954034569235,-0.919621436467702,-0.04583233652045893,1.3407955067439132,1.1043578902781999,-0.0055139654594219545,0.012233595923494045,-0.004986385683248495,-0.029498131126634932,0.005563581140707929,-0.016518774841772443,1.0495617332194742]","[-0.06832201778888702,1.44916832447052,1.0360335111618042,-0.9075872302055359,-0.04678894951939583,1.3257557153701782]",0.04399999976158142,"[-0.005722817033529282,0.011292321607470512,-0.0052606877870857716,-0.029910145327448845,0.005583780352026224,-0.01658896543085575]",0.043999671936035156,"[-0.2832627594470978,-0.19177773594856262,0.9868136644363403,0.695999264717102,0.02558661252260208,0.7009336352348328,0.1536954641342163]","[0.30119600892066956,-0.3514995574951172,0.9159268140792847,0.7106339931488037,-0.022321905940771103,0.0105925677344203,0.7031278014183044]","[-0.30055952072143555,-0.13075138628482819,0.7805474400520325]","[0.03478822484612465,0.14891234040260315,0.6945695877075195,0.7029851078987122]",5.960464477539063e-08,0.0,0.0,False,False,0.03164362907409668
15,0,14,False,"[-0.07241571922616363,1.5766993096233746,1.126074283118676,-0.9775175285650436,-0.04260202273344105,1.4249496216431388,1.0868005828173841,-0.0044937607761429965,0.01593801859907007,-0.004485257481246063,-0.02672655276825319,0.0060065018555614524,-0.018068894329870244,1.047741664694579]","[-0.0719832256436348,1.561683177947998,1.1158097982406616,-0.9681265354156494,-0.04312795400619507,1.4123005867004395]",0.04399999976158142,"[-0.004638241603970528,0.015387583523988724,-0.004573208745568991,-0.02713179588317871,0.005950339138507843,-0.017880301922559738]",0.043999794870615005,"[-0.2808421552181244,-0.17277291417121887,0.9788716435432434,0.6953142881393433,0.024970032274723053,0.7127962112426758,0.08852139860391617]","[0.30110058188438416,-0.35131141543388367,0.9161087870597839,0.7103596925735474,-0.02301306277513504,0.01034681499004364,0.7033863067626953]","[-0.3005594313144684,-0.13075123727321625,0.7805474400520325]","[0.03478696569800377,0.14891377091407776,0.6945737600326538,0.702980637550354]",5.960464477539063e-08,0.0,0.0,False,False,0.02652883529663086
16,0,15,False,"[-0.079591998949493,1.6659744175108737,1.1859038211784694,-1.0225068119798435,-0.038194015718643004,1.4881840091105993,1.0588795927571328,-0.0043694510657401875,0.015565133090612027,-0.005732537557309514,-0.023765773379878435,0.0076525044940350395,-0.01857796922841759,1.044722759354331]","[-0.07877040654420853,1.6536263227462769,1.1779407262802124,-1.015182375907898,-0.038807764649391174,1.4785077571868896]",0.04399999976158142,"[-0.004404235631227493,0.015543772839009762,-0.005591171327978373,-0.024195004254579544,0.007436743937432766,-0.018489010632038116]",0.0439993217587471,"[-0.27765125036239624,-0.15784677863121033,0.9698107838630676,0.6951389312744141,0.023882880806922913,0.7176380157470703,0.03474181890487671]","[0.3011208474636078,-0.351243257522583,0.9160314202308655,0.7108132243156433,-0.022623587399721146,0.009500409476459026,0.7029526829719543]","[-0.3005593717098236,-0.13075096905231476,0.7805474996566772]","[0.03478759899735451,0.1489158570766449,0.694581925868988,0.7029721140861511]",1.1920928955078125e-07,0.0,0.0,False,False,0.02184736728668213
17,0,16,False,"[-0.08313305509308017,1.7314503830497672,1.2279376404197695,-1.0552253794500208,-0.03612029308005987,1.5393989133229677,1.018269498164957,-0.004234593168302825,0.01234742382915599,-0.007340464134097058,-0.022540446244203195,0.010233328778011586,-0.017001698285994404,1.0407834911267138]","[-0.0826537013053894,1.7221548557281494,1.2222859859466553,-1.049834132194519,-0.03645547106862068,1.5316344499588013]",0.04399999976158142,"[-0.004260620567947626,0.012725434266030788,-0.007130270358175039,-0.022751126438379288,0.009879831224679947,-0.017191192135214806]",0.04399868845939636,"[-0.2755686342716217,-0.14727391302585602,0.9615394473075867,0.694377601146698,0.023354286327958107,0.7191985249519348,-0.0069041782990098]","[0.30117708444595337,-0.35130810737609863,0.9158653020858765,0.7116644978523254,-0.021225085482001305,0.008983112871646881,0.7021412253379822]","[-0.30055928230285645,-0.13075105845928192,0.7805474996566772]","[0.03478410840034485,0.14891822636127472,0.6945802569389343,0.702973484992981]",1.1920928955078125e-07,0.0,0.0,False,False,0.01641225814819336
18,0,17,False,"[-0.0885375556821808,1.7800767678227793,1.2572266245428105,-1.0773352656211879,-0.03553113806224967,1.5785753787162833,0.9656862347518602,-0.004801459068061897,0.007375033307338019,-0.007228694008321934,-0.02284079632436107,0.013190699851905519,-0.014669316958545842,1.038222243271706]","[-0.0878993421792984,1.7731354236602783,1.2532894611358643,-1.0736217498779297,-0.035639069974422455,1.5725899934768677]",0.0432790145277977,"[-0.004745450336486101,0.008000917732715607,-0.007195235695689917,-0.022819453850388527,0.012773878872394562,-0.014990482479333878]",0.043997783213853836,"[-0.2732921242713928,-0.1398330181837082,0.9543564319610596,0.6933063268661499,0.02426309511065483,0.7191669940948486,-0.039195697754621506]","[0.30130764842033386,-0.3515459895133972,0.9162077903747559,0.7129176259040833,-0.01883944496512413,0.00812989380210638,0.7009474039077759]","[-0.30055952072143555,-0.13075153529644012,0.7805473208427429]","[0.034788839519023895,0.14891363680362701,0.6945657134056091,0.7029886245727539]",-5.960464477539063e-08,0.0,0.0,False,False,0.012273073196411133
19,0,18,False,"[-0.09260938346133592,1.816446617483781,1.2774806943422614,-1.094008505368836,-0.03588240376212287,1.6082892538261497,0.8998149021552215,-0.005745356118248307,-0.0005122740216605415,-0.008017677146610946,-0.022702439481760126,0.015872307045883383,-0.011756949288997398,1.0354302818756516]","[-0.09208841621875763,1.8112411499023438,1.2747588157653809,-1.0912630558013916,-0.03584516793489456,1.6037375926971436]",0.04141530767083168,"[-0.005635321605950594,0.000491462938953191,-0.007906979881227016,-0.02270909957587719,0.015483437106013298,-0.01216875109821558]",0.04399750754237175,"[-0.27151748538017273,-0.1347159743309021,0.9482899904251099,0.6920569539070129,0.024657154455780983,0.7185636758804321,-0.06415156275033951]","[0.30147188901901245,-0.35189497470855713,0.9165626764297485,0.7142611742019653,-0.015399451367557049,0.006684870459139347,0.6996778249740601]","[-0.30055952072143555,-0.1307513415813446,0.7805474996566772]","[0.034791093319654465,0.1489151120185852,0.6945707201957703,0.7029832005500793]",1.1920928955078125e-07,0.0,0.0,False,False,0.009217500686645508
20,0,19,False,"[-0.10009860190900252,1.8419514317422299,1.2898603475707826,-1.1010630328687516,-0.03545827877196134,1.6257010926898798,0.8287311289970621,-0.006360509975306433,-0.006356296460584221,-0.00849975948071946,-0.022076028768504768,0.01776058569054062,-0.009771130844838105,1.0341046626714523]","[-0.09923546761274338,1.8382457494735718,1.2882020473480225,-1.099701166152954,-0.03549409285187721,1.6229010820388794]",0.038733746856451035,"[-0.006280877161771059,-0.005549154244363308,-0.008420264348387718,-0.022150060161948204,0.01747484691441059,-0.01007640641182661]",0.04399707540869713,"[-0.2688882350921631,-0.13123583793640137,0.9434061050415039,0.6912059783935547,0.02619335427880287,0.717581570148468,-0.08139268308877945]","[0.301591157913208,-0.35217857360839844,0.9169121980667114,0.7152401208877563,-0.012500321492552757,0.005274650640785694,0.6987470388412476]","[-0.3005594313144684,-0.13075101375579834,0.7805474400520325]","[0.03478880971670151,0.1489177644252777,0.6945790648460388,0.7029744982719421]",5.960464477539063e-08,0.0,0.0,False,False,0.0065735578536987305
21,0,20,False,"[-0.10573847874660536,1.8582754057413362,1.2976916967512762,-1.105942053934402,-0.03714117989868615,1.643805042386796,0.7540301216767031,-0.007348590119780896,-0.01236775033194737,-0.012025667621192837,-0.02084637286267305,0.018594413763879714,-0.007576669000788072,1.0323312035521426]","[-0.10501505434513092,1.8558316230773926,1.2966666221618652,-1.1050738096237183,-0.0369236096739769,1.6411396265029907]",0.03549749404191971,"[-0.007226262241601944,-0.011551947332918644,-0.011621799319982529,-0.021021157503128052,0.01845559850335121,-0.00789504311978817]",0.04399726539850235,"[-0.2668441832065582,-0.12910135090351105,0.940093457698822,0.6898536086082458,0.02955194190144539,0.7170622944831848,-0.0951322615146637]","[0.3017111122608185,-0.35231444239616394,0.9163939356803894,0.7159476280212402,-0.01032593846321106,0.004658009856939316,0.6980620622634888]","[-0.300559401512146,-0.13075092434883118,0.7805474996566772]","[0.034788910299539566,0.14891409873962402,0.6945827603340149,0.7029715776443481]",1.1920928955078125e-07,0.0,0.0,False,False,0.005232024937868118
22,0,21,False,"[-0.11007358125580849,1.86970889786496,1.3052268873233874,-1.109967270560254,-0.03933415172618476,1.6546454025213835,0.6824709418148529,-0.00782462253531252,-0.017362880790578572,-0.014298645905825413,-0.021145903216767865,0.020371038579505396,-0.004953981886587744,1.0312782453115816]","[-0.10950692743062973,1.8680105209350586,1.3042855262756348,-1.1092866659164429,-0.03902198001742363,1.6529234647750854]",0.0319959782063961,"[-0.007759139407426119,-0.016673926264047623,-0.013984695076942444,-0.02113216184079647,0.02013067714869976,-0.005328621249645948]",0.04399770498275757,"[-0.2652610242366791,-0.12740065157413483,0.9381739497184753,0.6884889006614685,0.032217174768447876,0.7170177698135376,-0.1040692999958992]","[0.301810622215271,-0.3524478077888489,0.9159737825393677,0.7167423367500305,-0.008471287786960602,0.004621278960257769,0.6972712874412537]","[-0.30055946111679077,-0.13075120747089386,0.7805474996566772]","[0.034789878875017166,0.14891529083251953,0.6945747137069702,0.702979326248169]",1.1920928955078125e-07,0.0,0.0,False,False,0.005633227527141571
23,0,22,False,"[-0.11436307069484432,1.876142510108576,1.3101897107877138,-1.1130089653705117,-0.04150797815095314,1.6589378186442019,0.6166900512012371,-0.008233521379176156,-0.01982949205388318,-0.0169886555900306,-0.021340502694900072,0.02203953309104295,-0.003640117924192332,1.030054331693439]","[-0.11382540315389633,1.875141978263855,1.3095334768295288,-1.1125000715255737,-0.041185908019542694,1.65817129611969]",0.028471512719988823,"[-0.008182242512702942,-0.01944909617304802,-0.016652856022119522,-0.021323591470718384,0.021799610927700996,-0.003855066141113639]",0.043997831642627716,"[-0.26380014419555664,-0.12640339136123657,0.9372237324714661,0.6872695088386536,0.033847492188215256,0.7173358798027039,-0.10928963124752045]","[0.3019002676010132,-0.35244303941726685,0.9152591824531555,0.7174769043922424,-0.00797873642295599,0.005162123590707779,0.6965174078941345]","[-0.30055955052375793,-0.1307513564825058,0.7805474400520325]","[0.034792084246873856,0.14891450107097626,0.6945704817771912,0.702983558177948]",5.960464477539063e-08,0.0,0.0,False,False,0.005668135359883308
24,0,23,False,"[-0.1179351060220647,1.877774538461604,1.3107024314729414,-1.1138190903853804,-0.0430625801696381,1.6610216352698213,0.5531651383325983,-0.008885889239822586,-0.022058304124040973,-0.01883394221353185,-0.02120554568370856,0.023663313898306892,-0.0035005120915846955,1.0292151785022918]","[-0.11747828871011734,1.8774386644363403,1.3105833530426025,-1.1136430501937866,-0.04281911998987198,1.6606584787368774]",0.02498478814959526,"[-0.008807412348687649,-0.02174922078847885,-0.0185761246830225,-0.02122337557375431,0.023429403081536293,-0.0035454262979328632]",0.043998293578624725,"[-0.262636661529541,-0.12629002332687378,0.9367731213569641,0.6863747239112854,0.03521989658474922,0.7176591753959656,-0.1123143807053566]","[0.3020083010196686,-0.35245373845100403,0.9147905707359314,0.7182648181915283,-0.007702385541051626,0.005100691691040993,0.6957084536552429]","[-0.3005593419075012,-0.1307508945465088,0.7805474996566772]","[0.03478730842471123,0.14891569316387177,0.6945837736129761,0.7029703259468079]",1.1920928955078125e-07,0.0,0.0,False,False,0.005611291155219078
25,0,24,False,"[-0.12074261721125835,1.879094871181453,1.3119829119047959,-1.1138783262826122,-0.044872172387623144,1.6626526626283473,0.4902668408778654,-0.009273183980724742,-0.02498614107505781,-0.021622463919841572,-0.01994556762287216,0.02470845809144656,-0.0017548438136112954,1.0275361107891736]","[-0.12037698179483414,1.8788886070251465,1.3118313550949097,-1.1138386726379395,-0.044607628136873245,1.6623989343643188]",0.02152939699590206,"[-0.009221655316650867,-0.024599891155958176,-0.021268904209136963,-0.020114075392484665,0.024548128247261047,-0.001982965273782611]",0.043997958302497864,"[-0.26171281933784485,-0.12608589231967926,0.9366161227226257,0.6855210065841675,0.03676185756921768,0.7181161046028137,-0.11409913748502731]","[0.30208122730255127,-0.3524450361728668,0.9141994714736938,0.7188079953193665,-0.00669241975992918,0.005197884980589151,0.695156991481781]","[-0.30055946111679077,-0.13075119256973267,0.7805474996566772]","[0.03478996083140373,0.14891523122787476,0.6945751309394836,0.7029789090156555]",1.1920928955078125e-07,0.0,0.0,False,False,0.005546027794480324
26,0,25,False,"[-0.12395922514965184,1.8803981342328682,1.3153179920005043,-1.1158872719542932,-0.045858736098245756,1.6638747769269735,0.43430239621798516,-0.009446255215931343,-0.02752502143062696,-0.02353789161583819,-0.018447693061220443,0.02561052546318132,-0.00021203813538844818,1.0256069136698822]","[-0.12356697022914886,1.8802084922790527,1.314914584159851,-1.1156140565872192,-0.045694783329963684,1.6636865139007568]",0.01824808306992054,"[-0.009422545321285725,-0.02718059904873371,-0.023263251408934593,-0.018660403788089752,0.025477053597569466,-0.00043761872802861035]",0.04399813711643219,"[-0.26065200567245483,-0.12573012709617615,0.9369292855262756,0.6849187612533569,0.038370754569768906,0.7183548808097839,-0.11567305028438568]","[0.30212756991386414,-0.35245901346206665,0.9138591885566711,0.7192115187644958,-0.005412084050476551,0.005017541348934174,0.6947519183158875]","[-0.30055949091911316,-0.1307515650987625,0.7805473208427429]","[0.03478853404521942,0.1489149034023285,0.6945652365684509,0.7029888033866882]",-5.960464477539063e-08,0.0,0.0,False,False,0.005261127837002277
